prefecture_id,ordinance_designated_city_id,name,slug,jis_code,bounding_box
8,,猿島郡境町,sashimagunsakaimachi,08546,"139.75923900,36.05774200 139.85471400,36.15596800"
8,,北相馬郡利根町,kitasoumaguntonemachi,08564,"140.12532700,35.84230200 140.21756600,35.88868300"
9,,宇都宮市,utsunomiyashi,09201,"139.74278300,36.46395700 140.01085800,36.72640100"
9,,足利市,ashikagashi,09202,"139.36105300,36.26812700 139.54862100,36.44564500"
9,,栃木市,tochigishi,09203,"139.56375800,36.19794300 139.81271400,36.49776800"
9,,佐野市,sano-shi,09204,"139.40633100,36.26672200 139.64647000,36.57800300"
9,,鹿沼市,kanumashi,09205,"139.46430700,36.46116800 139.83276300,36.71514600"
9,,日光市,nikkoushi,09206,"139.32655800,36.60094700 139.85366600,37.09181800"
9,,小山市,oyamashi,09208,"139.68724000,36.22339400 139.91565300,36.38849700"
9,,真岡市,mookashi,09209,"139.90799000,36.33417500 140.07292400,36.50971600"
9,,大田原市,ootawarashi,09210,"139.92133100,36.76838300 140.26726800,36.94680200"
9,,矢板市,yaitashi,09211,"139.78638200,36.72666700 139.99373600,36.92773700"
9,,那須塩原市,nasushiobarashi,09213,"139.73273300,36.83713200 140.14123700,37.15509200"
9,,さくら市,sakura-shi,09214,"139.90987600,36.64147000 140.08473700,36.80304900"
9,,那須烏山市,nasukarasuyamashi,09215,"140.02899800,36.58753100 140.24281900,36.74590700"
9,,下野市,shimotsukeshi,09216,"139.79847400,36.35006300 139.92719600,36.48808500"
9,,河内郡上三川町,kawachigunkaminokawamachi,09301,"139.85719200,36.39474200 139.96360500,36.49077300"
9,,芳賀郡益子町,hagagummashikomachi,09342,"140.06296400,36.39374800 140.16037600,36.52568400"
9,,芳賀郡茂木町,hagagummotegimachi,09343,"140.12808700,36.39747500 140.26017500,36.62504700"
9,,芳賀郡市貝町,hagagunichikaimachi,09344,"140.04629700,36.48711900 140.15730600,36.62680900"
9,,芳賀郡芳賀町,hagagunhagamachi,09345,"139.99387800,36.48838800 140.08924700,36.61553100"
9,,下都賀郡壬生町,shimotsugagummibumachi,09361,"139.75600600,36.39666500 139.84798300,36.51181200"
9,,下都賀郡野木町,shimotsugagunnogimachi,09364,"139.68219600,36.20034900 139.78790900,36.26308700"
9,,塩谷郡塩谷町,shioyagunshioyamachi,09384,"139.72688800,36.71898400 139.93902900,36.90748200"
9,,塩谷郡高根沢町,shioyaguntakanezawamachi,09386,"139.95491200,36.57620600 140.08529600,36.67825200"
9,,那須郡那須町,nasugunnasumachi,09407,"139.93095600,36.91509000 140.25284800,37.14856500"
9,,那須郡那珂川町,nasugunnakagawamachi,09411,"140.04504200,36.67307100 140.29246600,36.84282000"
10,,前橋市,maebashishi,10201,"139.00170700,36.31627200 139.23033500,36.56251900"
10,,高崎市,takasakishi,10202,"138.64201600,36.19862600 139.12954800,36.48343100"
10,,桐生市,kiryuushi,10203,"139.18859300,36.35843700 139.44789900,36.59531300"
10,,伊勢崎市,isesakishi,10204,"139.13596900,36.24257700 139.28280400,36.40860400"
10,,太田市,ootashi,10205,"139.25590800,36.23645200 139.44379300,36.37872300"
10,,沼田市,numatashi,10206,"138.98522300,36.55790200 139.37243200,36.79700400"
10,,館林市,tatebayashishi,10207,"139.45905800,36.21005400 139.62564300,36.28420400"
10,,渋川市,shibukawashi,10208,"138.88057100,36.44857200 139.16873300,36.59200600"
10,,藤岡市,fujiokashi,10209,"138.81036600,36.11577700 139.11158700,36.29156600"
10,,富岡市,tomio-kashi,10210,"138.73986100,36.17844100 138.95023800,36.30808200"
10,,安中市,anna-kashi,10211,"138.64760800,36.27620600 138.95396400,36.41590300"
10,,みどり市,midorishi,10212,"139.23145400,36.36883600 139.48348600,36.63357600"
10,,北群馬郡榛東村,kitagummagunshintoumura,10344,"138.88908600,36.41214800 139.00314100,36.47562200"
10,,北群馬郡吉岡町,kitagummagunyoshiokamachi,10345,"138.92877600,36.41717600 139.04137100,36.47451400"
10,,多野郡上野村,tanogunuenomura,10366,"138.63018500,35.98482600 138.82918500,36.13257900"
10,,多野郡神流町,tanogunkannamachi,10367,"138.76261500,36.04135600 138.96332600,36.16091100"
10,,甘楽郡下仁田町,kanragunshimonitamachi,10382,"138.60038800,36.13638500 138.84203000,36.30303200"
10,,甘楽郡南牧村,kanragunnammokumura,10383,"138.57743000,36.11696700 138.77298200,36.21471700"
10,,甘楽郡甘楽町,kanragunkanramachi,10384,"138.82605600,36.15773100 138.96359500,36.26871500"
10,,吾妻郡中之条町,agatsumagunnakanojoumachi,10421,"138.51403500,36.55899200 138.92083800,36.76412600"
10,,吾妻郡長野原町,agatsumagunnaganoharamachi,10424,"138.56238400,36.41159500 138.72197700,36.58258700"
10,,吾妻郡嬬恋村,agatsumaguntsumagoimura,10425,"138.39682500,36.40031800 138.59663600,36.65078700"
10,,吾妻郡草津町,agatsumagunkusatsumachi,10426,"138.52342800,36.56768300 138.63036500,36.65635900"
10,,吾妻郡高山村,agatsumaguntakayamamura,10428,"138.88817300,36.58023200 138.99517000,36.66236300"
10,,吾妻郡東吾妻町,agatsumagunhigashiagatsumamachi,10429,"138.63932700,36.45172800 138.95251400,36.59871200"
10,,利根郡片品村,tonegunkatashinamura,10443,"139.13925400,36.70939500 139.40698800,36.96456100"
10,,利根郡川場村,tonegunkawabamura,10444,"139.07310300,36.66256800 139.19705100,36.80540800"
10,,利根郡昭和村,tonegunshouwamura,10448,"139.04261600,36.56959600 139.16306400,36.65911600"
10,,利根郡みなかみ町,tonegumminakamimachi,10449,"138.78932000,36.64451600 139.19812800,37.05861000"
10,,佐波郡玉村町,sawaguntamamuramachi,10464,"139.08759300,36.27381600 139.17171600,36.33450900"
10,,邑楽郡板倉町,ouragunitakuramachi,10521,"139.57395400,36.18618100 139.66986800,36.27442600"
10,,邑楽郡明和町,ouragummeiwamachi,10522,"139.47847500,36.19102000 139.59176700,36.22195000"
10,,邑楽郡千代田町,ouragunchiyodamachi,10523,"139.40880600,36.18922600 139.49435400,36.24556300"
10,,邑楽郡大泉町,ouragunooizumimachi,10524,"139.38232500,36.21807400 139.43690700,36.27604600"
10,,邑楽郡邑楽町,ouragunouramachi,10525,"139.42677200,36.21920200 139.50175500,36.28868500"
11,5,さいたま市西区,saitamashinishiku,11101,"139.54010600,35.87197500 139.60416100,35.94544100"
11,5,さいたま市北区,saitamashikitaku,11102,"139.58779600,35.91439400 139.64351800,35.96628800"
11,5,さいたま市大宮区,saitamashioomiyaku,11103,"139.59543600,35.88773600 139.64973200,35.92575300"
11,5,さいたま市見沼区,saitamashiminumaku,11104,"139.62583700,35.89266600 139.70114200,35.96542300"
11,5,さいたま市中央区,saitamashichuuouku,11105,"139.60415500,35.85467700 139.64590000,35.90243600"
11,5,さいたま市桜区,saitamashisakuraku,11106,"139.56876400,35.83175100 139.63763400,35.88902100"
11,5,さいたま市浦和区,saitamashiurawaku,11107,"139.63276900,35.84666200 139.66873600,35.90160700"
11,5,さいたま市南区,saitamashiminamiku,11108,"139.61649000,35.82867400 139.69817700,35.86699000"
11,5,さいたま市緑区,saitamashimidoriku,11109,"139.66047400,35.85701800 139.74464800,35.91849900"
11,5,さいたま市岩槻区,saitamashiiwatsukiku,11110,"139.65325500,35.87944600 139.75740300,36.00251900"
11,,川越市,kawagoeshi,11201,"139.37743900,35.83765600 139.55825000,35.96225600"
11,,熊谷市,kumagayashi,11202,"139.28994500,36.06969800 139.44626200,36.25403300"
11,,川口市,kawaguchishi,11203,"139.67501700,35.78021000 139.78830200,35.88725800"
11,,行田市,gyoudashi,11206,"139.41707000,36.09021000 139.53567300,36.19807000"
11,,秩父市,chichibushi,11207,"138.71134200,35.83971800 139.17645400,36.12598600"
11,,所沢市,tokorozawashi,11208,"139.37912300,35.76309500 139.54607500,35.84384600"
11,,飯能市,hannoushi,11209,"139.10021300,35.81904900 139.37443400,35.96970400"
11,,加須市,kazoshi,11210,"139.52391900,36.07096700 139.70281300,36.21465500"
11,,本庄市,honjoushi,11211,"139.05666100,36.11916700 139.24772800,36.27480700"
11,,東松山市,higashimatsuyamashi,11212,"139.33018400,35.98141200 139.45708400,36.10517900"
11,,春日部市,kasukabeshi,11214,"139.70780200,35.93538300 139.83278400,36.04343800"
11,,狭山市,sayamashi,11215,"139.36058000,35.81763900 139.47820900,35.90107400"
11,,羽生市,hanyuushi,11216,"139.48786600,36.13683700 139.61317800,36.21053500"
11,,鴻巣市,kounosushi,11217,"139.43065500,36.03055400 139.57050900,36.12476900"
11,,深谷市,fuka-yashi,11218,"139.18057700,36.10422000 139.33640600,36.25025300"
11,,上尾市,ageoshi,11219,"139.53397900,35.92579200 139.65021200,36.00982800"
11,,草加市,soukashi,11221,"139.76355400,35.80521200 139.84094900,35.87145800"
11,,越谷市,koshigayashi,11222,"139.74495800,35.85479300 139.84028900,35.95864600"
11,,蕨市,warabi-shi,11223,"139.66279600,35.81364900 139.70998200,35.83557200"
11,,戸田市,todashi,11224,"139.61891100,35.79532800 139.69928700,35.83529700"
11,,入間市,irumashi,11225,"139.31497500,35.77373300 139.41948800,35.86217200"
11,,朝霞市,asa-kashi,11227,"139.57289300,35.77858200 139.62331000,35.83539500"
11,,志木市,shiki-shi,11228,"139.55544500,35.81857400 139.60755200,35.86079700"
11,,和光市,wakoushi,11229,"139.59678900,35.76658900 139.64738000,35.81310700"
11,,新座市,niizashi,11230,"139.51628500,35.75351900 139.59441000,35.82586300"
11,,桶川市,okegawashi,11231,"139.50685300,35.96101500 139.59593200,36.04048700"
11,,久喜市,kukishi,11232,"139.55762700,36.02881500 139.72694800,36.14493300"
11,,北本市,kitamotoshi,11233,"139.49471100,35.99579100 139.56508300,36.05762000"
11,,八潮市,yashi-oshi,11234,"139.81156500,35.79079100 139.86940200,35.85821700"
11,,富士見市,fujimishi,11235,"139.51124600,35.82722000 139.58729400,35.88855200"
11,,三郷市,misa-toshi,11237,"139.83988400,35.78112600 139.90010300,35.86812600"
11,,蓮田市,hasu-dashi,11238,"139.58773900,35.96198600 139.69554300,36.03710800"
11,,坂戸市,sakadoshi,11239,"139.32341600,35.91944700 139.46820000,35.99810300"
11,,幸手市,satteshi,11240,"139.69093500,36.03791200 139.78968200,36.10927400"
11,,鶴ヶ島市,tsurugashimashi,11241,"139.35240300,35.91406100 139.42884200,35.95861300"
11,,日高市,hida-kashi,11242,"139.27544900,35.86821900 139.40230700,35.92831500"
11,,吉川市,yoshikawashi,11243,"139.82849600,35.85942700 139.89913700,35.93980900"
11,,ふじみ野市,fujiminoshi,11245,"139.46840500,35.84225200 139.55106100,35.89257200"
11,,白岡市,shiraokashi,11246,"139.60381300,35.99508500 139.71383900,36.04945200"
11,,北足立郡伊奈町,kitaadachiguninamachi,11301,"139.59117000,35.96967000 139.64584500,36.02713800"
11,,入間郡三芳町,irumagummiyoshimachi,11324,"139.47787100,35.81418900 139.55561100,35.85191700"
11,,入間郡毛呂山町,irumagummoroyamamachi,11326,"139.26120400,35.90008500 139.36145500,35.96898100"
11,,入間郡越生町,irumagunogosemachi,11327,"139.21243300,35.92206700 139.32106800,35.99369500"
11,,比企郡滑川町,hikigunnamegawamachi,11341,"139.32073700,36.03666800 139.38718600,36.10409800"
11,,比企郡嵐山町,hikigunranzammachi,11342,"139.28784000,36.00675700 139.34631000,36.11062000"
11,,比企郡小川町,hikigunogawamachi,11343,"139.18570100,36.00494200 139.30872800,36.09930300"
11,,比企郡川島町,hikigunkawajimamachi,11346,"139.42278600,35.94800100 139.54545900,36.02029000"
11,,比企郡吉見町,hikigunyoshimimachi,11347,"139.41367500,36.01137300 139.50494700,36.08405700"
11,,比企郡鳩山町,hikigunhatoyamamachi,11348,"139.28729100,35.96172300 139.37921300,36.01018700"
11,,比企郡ときがわ町,hikiguntokigawamachi,11349,"139.16927000,35.95631700 139.31667200,36.03822500"
11,,秩父郡横瀬町,chichibugunyokozemachi,11361,"139.08676900,35.92740000 139.17866400,36.00904100"
11,,秩父郡皆野町,chichibugumminanomachi,11362,"139.00414700,36.02706800 139.15934000,36.12617300"
11,,秩父郡長瀞町,chichibugunnagatoromachi,11363,"139.08222800,36.08360800 139.16067600,36.14832500"
11,,秩父郡小鹿野町,chichibugunoganomachi,11365,"138.82861900,35.96634600 139.05208400,36.09419800"
11,,秩父郡東秩父村,chichibugunhigashichichibumura,11369,"139.15138300,35.99763800 139.23898200,36.09261700"
11,,児玉郡美里町,kodamagummisatomachi,11381,"139.13662900,36.13185400 139.20881900,36.21091400"
11,,児玉郡神川町,kodamagunkamikawamachi,11383,"138.97602900,36.09432900 139.13635600,36.23750400"
11,,児玉郡上里町,kodamagunkamisatomachi,11385,"139.09613300,36.21814100 139.17177000,36.28355200"
11,,大里郡寄居町,oosatogunyoriimachi,11408,"139.13725300,36.06848600 139.29403800,36.17614100"
11,,南埼玉郡宮代町,minamisaitamagummiyashiromachi,11442,"139.68304500,35.99675000 139.75311100,36.05770900"
11,,北葛飾郡杉戸町,kitakatsushikagunsugitomachi,11464,"139.69611400,35.99954800 139.80650900,36.06227800"
11,,北葛飾郡松伏町,kitakatsushikagummatsubushimachi,11465,"139.80276300,35.90602400 139.84962900,35.96925800"
12,6,千葉市中央区,chibashichuuouku,12101,"140.08158200,35.54257100 140.17520100,35.62905000"
12,6,千葉市花見川区,chibashihanamigawaku,12102,"140.03479900,35.64126400 140.15423600,35.71483700"
12,6,千葉市稲毛区,chibashiinageku,12103,"140.07380500,35.62007900 140.15683600,35.67922500"
12,6,千葉市若葉区,chibashiwakabaku,12104,"140.12380000,35.55730900 140.28869500,35.65748100"
12,6,千葉市緑区,chibashimidoriku,12105,"140.14209500,35.49359900 140.30329600,35.58661400"
12,6,千葉市美浜区,chibashimihamaku,12106,"140.01827300,35.59680100 140.10529200,35.66941900"
12,,銚子市,cho-shishi,12202,"140.69002300,35.69224800 140.88120500,35.81239000"
12,,市川市,ichikawashi,12203,"139.88550100,35.65550100 139.97662300,35.77581100"
12,,船橋市,funabashishi,12204,"139.93890300,35.66383100 140.08963200,35.79955300"
12,,館山市,tateyamashi,12205,"139.75308400,34.91062100 139.94240600,35.05644300"
12,,木更津市,kisaradushi,12206,"139.87221500,35.31260100 140.12941500,35.46596800"
12,,松戸市,matsudoshi,12207,"139.87966600,35.74641500 140.00146900,35.84981300"
12,,野田市,no-dashi,12208,"139.77601200,35.91271900 139.95191900,36.10411900"
12,,茂原市,mobarashi,12210,"140.24423600,35.37936300 140.38120300,35.50296900"
12,,成田市,naritashi,12211,"140.24968000,35.72323700 140.47262200,35.90291300"
12,,佐倉市,sakura-shi,12212,"140.12609500,35.62469300 140.30102600,35.76655800"
12,,東金市,touganeshi,12213,"140.28690000,35.49995700 140.43575300,35.63145100"
12,,旭市,asa-hishi,12215,"140.56460200,35.67271300 140.76107100,35.80582300"
12,,習志野市,narashinoshi,12216,"139.98649600,35.65252600 140.08516100,35.70829600"
12,,柏市,kashi-washi,12217,"139.91312000,35.78098400 140.11191300,35.93621900"
12,,勝浦市,katsuurashi,12218,"140.18801500,35.11431600 140.34502200,35.24459700"
12,,市原市,ichiharashi,12219,"140.01056800,35.23105600 140.26027900,35.55502500"
12,,流山市,nagareyamashi,12220,"139.87481200,35.82750600 139.95776900,35.91989000"
12,,八千代市,yachiyoshi,12221,"140.06273000,35.69206900 140.15232300,35.78394600"
12,,我孫子市,abikoshi,12222,"139.98859600,35.84062200 140.14544200,35.90090600"
12,,鴨川市,kamogawashi,12223,"139.93044700,35.05204100 140.21623400,35.19151700"
12,,鎌ケ谷市,kamagayashi,12224,"139.96810300,35.73807800 140.02868700,35.80411200"
12,,君津市,kimitsushi,12225,"139.83934900,35.15359600 140.16201800,35.37541800"
12,,富津市,futtsushi,12226,"139.73944700,35.13919700 140.00105800,35.35899700"
12,,浦安市,ura-yasushi,12227,"139.87244100,35.61667300 139.93950200,35.67277700"
12,,四街道市,yotsukaidoushi,12228,"140.13616600,35.62542500 140.21493000,35.70726800"
12,,袖ケ浦市,sodegaurashi,12229,"139.93846600,35.34211500 140.09357400,35.48252700"
12,,八街市,yachimatashi,12230,"140.24833500,35.57260300 140.35432300,35.71631700"
12,,印西市,inzaishi,12231,"140.08750800,35.73951600 140.26555400,35.85005100"
12,,白井市,shiroishi,12232,"140.01518200,35.76541900 140.11106700,35.83541600"
12,,富里市,tomisatoshi,12233,"140.28820400,35.67562600 140.40571100,35.77774900"
12,,南房総市,minamibousoushi,12234,"139.81021400,34.89912100 140.03803600,35.12871700"
12,,匝瑳市,sousashi,12235,"140.48627300,35.62798700 140.62523100,35.76209000"
12,,香取市,katorishi,12236,"140.42489900,35.75336300 140.65166400,35.95800500"
12,,山武市,sammushi,12237,"140.31984400,35.54759400 140.52536100,35.68885800"
12,,いすみ市,isumishi,12238,"140.25432200,35.19223300 140.41505200,35.34610300"
12,,大網白里市,ooamishirasatoshi,12239,"140.27063200,35.47172200 140.43029800,35.56036500"
12,,印旛郡酒々井町,imbagunshisuimachi,12322,"140.24549300,35.69971700 140.31023300,35.75770000"
12,,印旛郡栄町,imbagunsakaemachi,12329,"140.16844000,35.80017700 140.28922800,35.87450700"
12,,香取郡神崎町,katorigunkouzakimachi,12342,"140.37511400,35.85283500 140.44027500,35.91188800"
12,,香取郡多古町,katoriguntakomachi,12347,"140.40179200,35.69099500 140.55058000,35.80697000"
12,,香取郡東庄町,katoriguntounoshoumachi,12349,"140.62288200,35.76502300 140.72333400,35.85501300"
12,,山武郡九十九里町,sambugunkujuukurimachi,12403,"140.38344700,35.49805900 140.46954600,35.57009700"
12,,山武郡芝山町,sambugunshibayamamachi,12409,"140.36600300,35.67462000 140.45500100,35.77551000"
12,,山武郡横芝光町,sambugunyokoshibahikarimachi,12410,"140.41629300,35.60246300 140.55951300,35.72159600"
12,,長生郡一宮町,chouseigunichinomiyamachi,12421,"140.34015800,35.32860100 140.39789700,35.39135700"
12,,長生郡睦沢町,chouseigummutsuzawamachi,12422,"140.25085900,35.31311900 140.35080900,35.40795200"
12,,長生郡長生村,chouseigunchouseimura,12423,"140.31205200,35.38073300 140.39702800,35.43476300"
12,,長生郡白子町,chouseigunshirakomachi,12424,"140.33995300,35.41878600 140.41581200,35.47693100"
12,,長生郡長柄町,chouseigunnagaramachi,12426,"140.17063400,35.39082400 140.26081600,35.48642600"
12,,長生郡長南町,chouseigunchounammachi,12427,"140.19718300,35.31668500 140.31065400,35.42764800"
12,,夷隅郡大多喜町,isumigunootakimachi,12441,"140.13901800,35.16554400 140.28619700,35.32722100"
12,,夷隅郡御宿町,isumigunonjukumachi,12443,"140.30340100,35.17329400 140.38487800,35.22412400"
12,,安房郡鋸南町,awagunkyonammachi,12463,"139.81312000,35.09985500 139.93262200,35.16422900"
13,1,千代田区,chiyodaku,13101,"139.72989500,35.66854300 139.78283300,35.70521900"
13,1,中央区,chuuouku,13102,"139.75849800,35.64414800 139.79320000,35.69663200"
13,1,港区,mina-toku,13103,"139.70875300,35.62312700 139.78283600,35.68260100"
13,1,新宿区,shinjukuku,13104,"139.67324900,35.67315300 139.74515800,35.72989300"
13,1,文京区,bunkyouku,13105,"139.71727500,35.69949300 139.77246600,35.73592700"
13,1,台東区,taitouku,13106,"139.76220700,35.69478700 139.80975400,35.73163900"
13,1,墨田区,sumidaku,13107,"139.78872600,35.68669600 139.84234800,35.74357300"
13,1,江東区,koutouku,13108,"139.76948100,35.57847000 139.84901100,35.70806400"
13,1,品川区,shinagawaku,13109,"139.69519900,35.58452000 139.77364200,35.64158200"
13,1,目黒区,megu-roku,13110,"139.66161300,35.60058200 139.71774000,35.66415000"
13,1,大田区,ootaku,13111,"139.65280300,35.52086200 139.82586900,35.61310100"
13,1,世田谷区,setagayaku,13112,"139.58242700,35.59004000 139.68655700,35.68297400"
13,1,渋谷区,shibuyaku,13113,"139.66135600,35.64156100 139.72389700,35.69214200"
13,1,中野区,nakanoku,13114,"139.62424500,35.67657700 139.69427900,35.73555600"
13,1,杉並区,sugina-miku,13115,"139.58509700,35.66587300 139.66773300,35.73135400"
13,1,豊島区,toshimaku,13116,"139.67752600,35.71231000 139.75266800,35.74599800"
13,1,北区,kitaku,13117,"139.68923100,35.73170200 139.77077800,35.79868700"
13,1,荒川区,arakawaku,13118,"139.74943900,35.72476900 139.81465400,35.75482100"
13,1,板橋区,itabashiku,13119,"139.62444100,35.73576900 139.72275700,35.80102400"
13,1,練馬区,nerimaku,13120,"139.56290200,35.71172400 139.68113300,35.77994400"
13,1,足立区,adachiku,13121,"139.73576900,35.73864000 139.85868800,35.81751400"
13,1,葛飾区,katsushikaku,13122,"139.81321300,35.71068700 139.89468300,35.79706300"
13,1,江戸川区,edogawaku,13123,"139.83317700,35.63267500 139.91984800,35.75074800"
13,2,八王子市,hachioujishi,13201,"139.16164200,35.59777100 139.43005200,35.71853200"
13,2,立川市,tachikawashi,13202,"139.35220200,35.68302100 139.44610600,35.74531900"
13,2,武蔵野市,musashinoshi,13203,"139.52467800,35.69417000 139.59551500,35.72186900"
13,2,三鷹市,mitakashi,13204,"139.52450900,35.65997900 139.59403000,35.70717400"
13,2,青梅市,oumeshi,13205,"139.13724500,35.75460800 139.33039700,35.85094900"
13,2,府中市,fuchuushi,13206,"139.42944100,35.64662200 139.52636600,35.69984500"
13,2,昭島市,akishimashi,13207,"139.33133100,35.69133000 139.39846900,35.72634800"
13,2,調布市,choufushi,13208,"139.51679400,35.63267900 139.59328900,35.68819300"
13,2,町田市,machi-dashi,13209,"139.26875300,35.50118600 139.50743200,35.62375600"
13,2,小金井市,koganeishi,13210,"139.48450000,35.68378800 139.53400900,35.71888900"
13,2,小平市,kodairashi,13211,"139.42285700,35.70825600 139.52472400,35.74614500"
13,2,日野市,hinoshi,13212,"139.35707500,35.63934300 139.44153800,35.69172800"
13,2,東村山市,higashimurayamashi,13213,"139.43994300,35.73435200 139.50475900,35.78147800"
13,2,国分寺市,kokubunjishi,13214,"139.42834300,35.68814000 139.49164300,35.72291500"
13,2,国立市,kunitachishi,13215,"139.41696100,35.67072500 139.45986500,35.70482600"
13,2,福生市,fuxtsu-sashi,13218,"139.31402500,35.71260700 139.35984100,35.75469500"
13,2,狛江市,komaeshi,13219,"139.56169200,35.61837800 139.59415100,35.65088900"
13,2,東大和市,higashiyamatoshi,13220,"139.39295000,35.72988400 139.45185500,35.76941400"
13,2,清瀬市,kiyoseshi,13221,"139.49637400,35.76126300 139.54772100,35.80731800"
13,2,東久留米市,higashikurumeshi,13222,"139.48451300,35.73218300 139.54796900,35.77427900"
13,2,武蔵村山市,musashimurayamashi,13223,"139.35444500,35.73250800 139.41487500,35.77433300"
13,2,多摩市,tamashi,13224,"139.39394600,35.60529500 139.47410100,35.65835800"
13,2,稲城市,inagishi,13225,"139.46397400,35.60445000 139.52534500,35.65245500"
13,2,羽村市,hamurashi,13227,"139.29235800,35.74677800 139.34324500,35.78134400"
13,2,あきる野市,akirunoshi,13228,"139.13591600,35.68735400 139.33120600,35.77912000"
13,2,西東京市,nishitoukyoushi,13229,"139.51675500,35.71084300 139.56946200,35.76157500"
13,2,西多摩郡瑞穂町,nishitamagummizuhomachi,13303,"139.31830500,35.74197800 139.38177200,35.79653100"
13,2,西多摩郡日の出町,nishitamagunhinodemachi,13305,"139.16382000,35.73144500 139.28461600,35.78915700"
13,2,西多摩郡檜原村,nishitamagunhinoharamura,13307,"139.01189800,35.66583600 139.17268200,35.77925300"
13,2,西多摩郡奥多摩町,nishitamagunokutamamachi,13308,"138.94276200,35.73849900 139.17860600,35.89865500"
13,2,大島町,ooshimamachi,13361,"139.34870100,34.67800100 139.45005000,34.79916300"
13,2,利島村,toshimamura,13362,"139.26739000,34.51093900 139.29295500,34.53483100"
13,2,新島村,niijimamura,13363,"139.19387700,34.31571100 139.29959500,34.47843900"
13,2,神津島村,koudushimamura,13364,"139.07188400,34.18337100 139.19318200,34.24360000"
13,2,三宅島三宅村,miyakejimamiyakemura,13381,"139.47290800,34.04522100 139.56942000,34.12555300"
13,2,御蔵島村,mikurajimamura,13382,"139.57660000,33.85157400 139.63192400,33.90107400"
13,2,八丈島八丈町,hachijoujimahachijoumachi,13401,"139.67507600,33.04529700 139.85939000,33.15965200"
13,2,青ヶ島村,aogashimamura,13402,"139.75440200,32.44288000 139.78133900,32.47342300"
13,2,小笠原村,ogasawaramura,13421,"140.28628300,24.22467900 153.98661800,30.49648200"
14,7,横浜市鶴見区,yokohamashitsurumiku,14101,"139.63532600,35.44808000 139.72537500,35.54088300"
14,7,横浜市神奈川区,yokohamashikanagawaku,14102,"139.56779000,35.46356600 139.66919100,35.50633800"
14,7,横浜市西区,yokohamashinishiku,14103,"139.60299700,35.44206200 139.63940400,35.47226200"
14,7,横浜市中区,yokohamashinakaku,14104,"139.62156400,35.39322400 139.69524700,35.45782200"
14,7,横浜市南区,yokohamashiminamiku,14105,"139.56984700,35.40809600 139.63964700,35.44432400"
14,7,横浜市保土ケ谷区,yokohamashihodogayaku,14106,"139.54496800,35.43127600 139.60847600,35.49810000"
14,7,横浜市磯子区,yokohamashiisogoku,14107,"139.58780800,35.35473900 139.64694800,35.42794600"
14,7,横浜市金沢区,yokohamashikanazawaku,14108,"139.58775500,35.31261200 139.65823700,35.39052800"
14,7,横浜市港北区,yokohamashikouhokuku,14109,"139.58233100,35.48950300 139.65839800,35.56274200"
14,7,横浜市戸塚区,yokohamashitotsukaku,14110,"139.48394200,35.35705600 139.57638100,35.44771100"
14,7,横浜市港南区,yokohamashikounanku,14111,"139.55322400,35.36272400 139.60921600,35.42265800"
14,7,横浜市旭区,yokohamashiasahiku,14112,"139.48743600,35.44306600 139.56910400,35.50910000"
14,7,横浜市緑区,yokohamashimidoriku,14113,"139.47708500,35.49202700 139.58688900,35.53879400"
14,7,横浜市瀬谷区,yokohamashiseyaku,14114,"139.46479800,35.43496700 139.51137000,35.50383100"
14,7,横浜市栄区,yokohamashisakaeku,14115,"139.51623500,35.33474200 139.59274000,35.38493700"
14,7,横浜市泉区,yokohamashiizumiku,14116,"139.47271300,35.38773200 139.53127400,35.44961400"
14,7,横浜市青葉区,yokohamashiaobaku,14117,"139.46804700,35.52759900 139.56788500,35.59285700"
14,7,横浜市都筑区,yokohamashitsudukiku,14118,"139.54138200,35.51081500 139.61352400,35.57174000"
14,8,川崎市川崎区,kawasakishikawasakiku,14131,"139.68749500,35.46935800 139.83591100,35.54528600"
14,8,川崎市幸区,kawasakishisaiwaiku,14132,"139.65408400,35.52618300 139.70447000,35.56207200"
14,8,川崎市中原区,kawasakishinakaharaku,14133,"139.62689300,35.55243500 139.68518200,35.59819600"
14,8,川崎市高津区,kawasakishitakatsuku,14134,"139.58640200,35.56029300 139.64318800,35.61855900"
14,8,川崎市多摩区,kawasakishitamaku,14135,"139.51493600,35.59580800 139.60075900,35.64281800"
14,8,川崎市宮前区,kawasakishimiyamaeku,14136,"139.52540700,35.56463800 139.62071400,35.60737100"
14,8,川崎市麻生区,kawasakishiasaoku,14137,"139.44894200,35.56712700 139.53197000,35.62503300"
14,9,相模原市緑区,sagamiharashimidoriku,14151,"139.06631500,35.47469500 139.36144300,35.67275600"
14,9,相模原市中央区,sagamiharashichuuouku,14152,"139.32281900,35.52675400 139.41821900,35.59922900"
14,9,相模原市南区,sagamiharashiminamiku,14153,"139.35522900,35.48981400 139.45853200,35.56201400"
14,,横須賀市,yokosukashi,14201,"139.57660200,35.18999800 139.74726600,35.33037000"
14,,平塚市,hiratsukashi,14203,"139.23845000,35.31172900 139.37557200,35.40393200"
14,,鎌倉市,kamakurashi,14204,"139.48827400,35.29960400 139.59333900,35.36824600"
14,,藤沢市,fujisawashi,14205,"139.39429000,35.29735700 139.51700500,35.42898600"
14,,小田原市,odawarashi,14206,"139.05984700,35.17801700 139.23842200,35.33001600"
